11211133
7262295
12320167
10924505
12318952
12143302
12071674
12486355
12318953
12210807
12210808
12443866
12235899
7102772
12485922
12022296
10962059
12071985
2623907
12495377
12471755
12183297
12226782
11837875
9126761
12011269
12452635
12452643
9780781
12484319
11184159
12470879
12500695
12500670
11346623
12307519
12470533
10976112
12257387
12481749
12496161
12085032
12270860
12506722
12506775
10651869
12085033
12506773
10581742
12332478
